ticker,GICS,volatility63Days,return21Days,IR21Days,return252Days,IR252Days,medianDollarVolume21Days,shortInterestFloat,Sales,Operating Income,SG&A,R&D,Interest Expense,Operating Expense,Earnings,Dividend,Depreciation,Operating Cash Flow,Capital Expenditure,Short Term Debt,Long Term Debt,Long Liabilities,Assets,Equity,Cash,Working Capital,ROA,Profit Margin,Operating Margin,R&D/Sales,Sales Variability,Earnings Variability,Sales Growth,Earnings Growth,FCF,Accrual Ratio,outstandingShares,Market Cap,Operating Income Before Depreciation,Income Tax,Minority Interest,Preferred Stock,Sales Growth (1Y),Sales Growth (2Y),Sales Growth (3Y),Debt/Equity,ROE,EBIT,TEV,EBIT/TEV,E/P,S/P,B/P,CF/P,FCF/P,EBIT/P,Sales Growth (4Y),Sales Growth (5Y),Earnings Growth (1Y),Earnings Growth (2Y),Earnings Growth (3Y),Earnings Growth (4Y),Earnings Growth (5Y),Market Leverage,Size (Assets),Size (Market Cap),Earnings Yield,Volatility,Book Leverage,Profitability(ROA),Profitability(ROE),Accrual,Neg Sales Yield,Book Yield,Dividend Yield,Variability,prof_low
IT,45102010,0.024864694,0.047468132,1.508719164,0.573279738,1.51829302,139117077,0.008331783,57.92928227,11.68871289,26.22001331,-0.508533802,1.443145352,43.82172963,9.466128691,0,2.418839749,15.53896804,0.766485399,1.171899293,37.76869584,82.76547793,84.18947127,1.423993347,5.547394936,-11.88925313,0.112438391,0.163408354,0.201775552,0,0.127355778,0.645831664,0.47746656,0.702062673,14.77248264,-0.063028712,81243758,24166768255,14.10755264,1.963944376,0,0,0.242200786,0.106041017,0.10099063,27.34605131,6.64759334,16.07149702,330.8532002,-0.33897963,0.031823199,0.194746461,0.004787176,0.052238849,0.052238849,0.054029103,0.095754109,0.140890939,1.383955224,0.727849753,0.747333492,,0.33799325,-0.483902613,-0.471258134,-0.081253668,-0.36359571,0.04880843,2.085563267,0.811144363,2.757662667,-0.993047167,0.566303403,-0.973918709,-0.764662969,-0.572704592,0
STAG,60101020,0.014447818,0.056278041,3.37428174,0.208146731,1.031380538,36891981.52,0.022422315,3.472191945,1.060970807,0.267134613,-0.508533802,0.386415336,2.411221138,1.292740051,1.490197087,0,2.083997758,0,0,13.13507989,14.07338893,33.58805492,19.09642546,0.213433297,0,0.038488089,0.372312381,0.305562257,0,0.047338144,0.677481627,-0.845047551,0.756110312,2.083997758,-0.023557711,179211305,7410387462,0,0,0.41824053,0,0.058620989,0.041004033,0.01095837,0.687829244,0.067695394,0,54.68988712,-0.9244801,0.031263363,0.083970785,0.461824074,0.050398978,0.050398978,0,0.008277938,-0.001225163,0.197134963,0.308958067,0.227186503,0.221808957,0.351316305,-0.464432985,-0.478679494,-0.57612506,-0.370782354,-0.76904316,-0.342228416,-0.073555598,-0.337586086,-0.320125843,0.74264202,0.159368941,0.795947319,-0.96131435,0
ABMD,35101010,0.033832778,0.048725661,1.416449025,0.003848835,0.201524773,71255317.42,0.028239939,22.54227618,5.59111254,12.84049009,2.865623395,0,16.33744818,2.964899351,0,0.61371546,6.230939551,0.780822612,0.06287953,0.144041789,3.701534443,36.42165633,32.72012188,16.51119817,18.23954728,0.081404847,0.131526174,0.248027861,0.271892797,0.130892693,0.636765948,0.82531697,0.167445561,5.450116939,-0.068234612,45545438,15086470883,6.204828,1.182138292,0,0,0.215152691,0.10825004,0.105835503,0.006323978,0.090613946,7.386966291,314.9357231,-0.641764061,0.00895091,0.068054209,0.098780709,0.018810951,0.018810951,0.022300949,0.148648297,0.178270611,-0.399436886,-0.181574951,-0.191548671,0.049125968,0.20620704,-0.546871349,-0.518119582,-0.349424907,-0.657208519,0.752912272,-0.400005381,0.439876434,-0.237836035,-1.081799947,0.767978872,-0.740848447,-0.764662969,-0.561461831,0
DGX,35102015,0.015625338,0.015583259,1.006936776,0.080311901,0.470851377,165656632.6,0.046146343,85.80125255,18.37329967,13.77710314,-0.508533802,1.212997722,64.10851825,15.06238823,2.473365524,3.319434633,15.92498939,3.04607848,1.289256198,37.24793388,57.42975207,111.0909091,52.70247934,6.115702479,6.404958678,0.135586146,0.175549748,0.214137896,0,0.208925659,0.482566828,0.116012643,0.333030465,12.87891091,0.01965487,117000000,16012620000,21.6927343,4.438791696,0.958677686,0,0.131492633,0.234551173,0.161734032,0.731221578,0.285800373,26.131526,170.2401653,0.925678656,0.110056907,0.62692717,0.385083146,0.116359706,0.116359706,0.190936183,0.125118947,0.102049446,0.140517084,0.608084347,0.421778662,0.278969057,0.247024676,-0.443900038,-0.415562266,-0.322072658,0.640694625,-0.676593559,-0.338276632,1.08807113,0.611687809,0.416583812,-0.121664853,-0.030921048,0.017933775,-0.277957744,0
L,40301040,0.013321789,0.054155147,3.976901762,0.217053492,1.061967637,52318490.7,0.005956346,52.88083354,6.38497441,0,-0.508533802,1.546859327,44.7996682,6.436830385,0.250694994,1.696190926,11.40909366,2.024979208,1.581616227,35.74935608,247.2995815,318.5125563,66.70556986,28.19140373,0,0.020209032,0.121723316,0.120742696,0,0.064874186,3.193502441,-0.248851302,0.171894279,9.384114455,-0.009253274,246400000,15971648000,8.081165336,1.775780691,4.507405023,0,0.03964189,0.051920927,0.05511884,0.559638009,0.096496146,9.856946028,78.4669736,0.589644905,0.099303153,0.815810453,1.029089322,0.176011936,0.176011936,0.152066431,0.064418057,0.062841516,,,0.401041348,0.167185441,0.207303675,0.488331821,0.176727128,-0.323282697,0.502648111,-0.857450177,-0.353902924,-0.292235993,-0.212234516,-0.076256657,-0.422339314,1.565983379,-0.597182987,1.076749733,0
HRB,25302020,0.017736294,0.007161518,0.421679517,0.214188315,0.863299813,55009811.05,0.072040027,27.07574253,8.653715034,5.48533432,-0.508533802,0.521618937,17.58261958,7.263277332,1.088307363,0.839407916,10.87215176,0.331300881,4.146185059,10.24923315,22.56038814,22.83123807,0.270849938,7.107298988,1.057646789,0.31812893,0.268257734,0.319611365,0,1.043453373,3.075143568,0.536416768,0.92004095,10.54085088,-0.14355654,159592372,4155785367,9.49312295,0.848647699,0,0,0.79926947,0.315169927,0.215733361,53.14905475,26.81661061,10.34177065,33.32811922,2.815681367,0.278927701,1.039775059,0.010401303,0.417517349,0.417517349,0.39714941,0.162372808,0.147225672,17.30852289,0.935776339,0.311365796,0.562733262,0.391726155,-0.325353202,-0.50016697,-0.672244233,2.808498136,-0.510857792,3,2.619982125,2.757662667,-2.365925787,-0.778858094,-0.959997685,1.045163173,3,1
SLMBP,40202010,0.013199019,0.044145526,2.10460792,0.07366075,0.487286727,183148.91,3.80E-06,6.884011755,3.459086261,0,-0.508533802,0.532949166,3.366797069,2.186426726,0.290466042,0.058128425,-0.053675829,0,0,19.78413634,96.23102468,103.5147513,6.389137515,12.4330136,0,0.021121886,0.317609383,0.502481167,0,0.219478871,0.874693929,1.002229426,0.458243197,-0.053675829,0.021640419,271083556,16143025760,3.517214686,0.718547466,0,0.894589067,0.108031325,0.057744589,0.144758586,3.096526925,0.342209996,4.235762152,67.7957118,-0.171409667,0.036715814,0.115600533,0.107290303,-0.000901357,-0.000901357,0.071129507,0.177220867,0.197281455,-0.297611163,0.084707221,0.22754267,0.315503237,0.277890339,-0.119226952,-0.279315596,-0.318221344,-0.300788942,-0.867089111,-0.122865843,-0.281315123,0.857203448,0.450434445,0.692292103,-0.719747704,-0.553440619,0.080052201,1
DRE,60101020,0.01419868,0.089510227,5.708955164,0.353430275,1.721477212,103306482.2,0.010759602,2.906800361,0.995810554,0.187982012,-0.508533802,0.307319738,1.910989808,2.654644742,1.054257693,0,1.64760303,0,0,9.618994837,10.96282386,27.29156796,16.05365046,0.055957539,0,0.097269777,0.913253203,0.342579617,0,0.072179015,0.866340831,-0.228935184,0.259262091,1.64760303,0.036899372,383494000,22265661640,0,0.051084224,0.275093636,0,0.009479533,0.049548135,0.013454339,0.599178041,0.165360816,0.051084224,67.89813093,-0.915411604,0.045722438,0.050065456,0.276501041,0.028377593,0.028377593,0.000879852,0.033569957,0.064981683,1.779653426,0.555139665,0.393849232,-0.124874729,0.228840346,-0.506731702,-0.438459069,-0.137399639,-0.185170426,-0.78860359,-0.350301973,0.629675572,0.087490114,0.710576695,0.796614327,-0.300165738,0.021651047,-0.686881135,0
RMD,35101010,0.024018813,-0.028483295,-0.515419112,0.188486976,0.761381169,123109977.8,0.008511172,24.10245611,6.71783332,6.63995002,0.36492998,0.150588679,16.30249087,5.307949641,1.638661788,1.082131923,3.393189372,0.913035072,0.245621317,5.416291286,11.06721465,33.37777112,22.31055647,1.494338673,7.056483989,0.159026486,0.220224429,0.278719865,0.070384543,0.089530836,0.548854001,0.194497567,0.078777384,2.4801543,0.084720916,146266059,35470981968,7.799965243,1.240281791,0,0,0.138257341,0.100403317,0.112311589,0.253777292,0.237912024,9.040247034,246.6775739,-0.48275011,0.02188755,0.099387473,0.091998501,0.013991957,0.013991957,0.037277832,0.110857181,0.110483361,0.697604503,0.226892307,0.197561788,0.254764266,0.184349822,-0.546608291,-0.488966381,0.252597183,-0.491140175,-0.017603471,-0.381757974,1.368498213,0.403259923,1.525862255,0.718100915,-0.75766589,-0.472055138,-0.84304983,0
ENSG,35102020,0.017754347,0.065866449,3.940281647,-0.019131818,0.069570651,15938393.1,0.032583608,47.67734351,4.704628652,2.731930124,-0.508533802,0.127840868,41.97123299,3.43973533,0.205819755,1.001481875,5.046009369,1.230775672,1.083592692,23.89819064,34.68456683,53.53447275,18.84246804,4.582986056,2.102178615,0.064252717,0.07214612,0.098676401,0,0.103838156,0.210198062,-0.111658981,0.655493501,3.815233697,-0.007014142,54765078,4929404671,5.706110527,1.115123792,0.007437886,0,0.094795969,0.112975977,0.090052705,1.325823309,0.182552271,6.821234319,110.4162352,-0.17985737,0.038215035,0.529689407,0.209337496,0.056060542,0.056060542,0.075783072,0.073977409,0.077584071,0.078341338,0.246049398,0.25061029,0.316677189,0.326513679,-0.455008105,-0.506605719,-0.649396694,-0.281543358,-0.509440404,-0.284125641,0.234677969,0.162313712,-0.038082802,0.033123395,-0.46670725,-0.66564305,-1.031322416,0
IRT,60101060,0.015432014,0.022276463,1.305937769,0.675283387,2.174097421,137733026.6,0.074645643,2.406115668,0.385595319,0.148987054,-0.508533802,0.341342316,1.850902855,0.701584651,0.411071865,0.169617494,0.516024369,0,0,11.46266297,12.04231124,28.7658898,15.98777275,0.22860231,0,0.024389465,0.291583925,0.160256352,0,0.063626369,1.017634321,-1.081286518,1.147500816,0.516024369,0.006450705,220893769,5840431252,0.555212813,0,0.735805805,0,0.085345653,0.032377711,0.029586744,0.716964342,0.043882576,0.555212813,38.40986647,-0.750250099,0.026534972,0.091002862,0.604681269,0.019516807,0.019516807,0.020998972,0.025942026,-0.026611177,3.16059512,0.21774414,0.347287694,0.149417205,0.447796328,-0.428626023,-0.475650868,-0.622491064,-0.431480966,-0.691771843,-0.339575053,-0.242223638,-0.441228318,0.191472631,0.731447985,0.513603566,-0.091403342,-0.613927035,1
POST,30202030,0.016581535,-0.033290985,-1.059630649,-0.056726899,-0.149269908,49341531.96,0.054678293,84.63713867,7.079641728,12.92815713,-0.508533802,5.475575651,71.52790228,7.690798296,0,6.029594657,8.91860933,3.094088456,0.017684887,98.16559486,129.2186495,190.2041801,55.89228296,15.12861736,20.40996785,0.040434434,0.090867891,0.083646988,0,0.071242922,3.239597815,-0.479273915,1.714590262,5.824520874,0.009811968,61544857,4262596796,13.10923638,0.366247339,5.093247588,0,0.11398535,0.024448372,0.005979463,1.756651805,0.137600361,13.47548372,157.40791,0.107387716,0.111042424,1.222020483,0.806992246,0.128769987,0.128769987,0.194563727,0.015895341,0.038080522,0.807265692,,0.324594252,0.159418709,0.587587155,-0.036128935,-0.427244073,-0.669089738,0.653345767,-0.601520402,-0.244889647,-0.050270623,-0.033333701,0.248777121,-1.068966061,1.015262257,-0.764662969,1.145309928,0
GDRX,35103010,0.071403604,0.242287918,3.188820193,-0.504358974,-0.553978585,45084656.76,0.127142071,1.877093273,0.123067072,1.543402024,1.612985481,0.056175392,1.657476085,-0.039144977,0,0.096550115,0.390290256,0.008527545,0.029790958,1.608311612,1.75914764,3.599455283,1.840307643,1.978171548,2.188598852,-0.01087525,-0.020854039,0.065562577,0.170954042,,,0.011562066,0.024848063,0.381762711,-0.116936496,397031628,7674621369,0.219617188,0.074024994,0,0,,,,0.890124309,-0.021270887,0.293642182,18.98993102,-0.73809924,-0.002025089,0.097107774,0.095204741,0.020190908,0.020190908,0.015191008,,,,,,,,-0.534377428,-0.520197562,-0.568321358,-0.798108012,3,-0.323805197,-0.664110919,-0.724800396,-1.912093976,0.721729861,-0.749715564,-0.764662969,0.072391239,0
ACHC,35102020,0.022889087,0.070052253,3.321951479,0.112563667,0.489594105,33235614.09,0.03146932,26.18539901,4.485726623,3.419093135,-0.508533802,0.701528823,20.48117358,2.659339197,0,1.218498807,4.128791264,2.603422928,0.520920318,17.40878126,24.06083813,53.12089615,28.28758845,1.542291126,1.311343559,0.050062017,0.101558093,0.171306407,0,0.183773466,,-1.25942182,2.279798521,1.525368336,0.021346983,89661341,5875507676,5.70422543,0.86649666,0.772469564,0,0.095266515,-0.10267862,-0.088962103,0.633836342,0.094010813,6.57072209,82.68988002,0.03330261,0.040582011,0.399594064,0.431673866,0.063006123,0.063006123,0.100270442,-0.058019183,-0.045753426,,0.43882711,,0.018202381,0.726914259,-0.456750403,-0.490044019,-0.621455141,-0.25115836,-0.106300737,-0.347145605,0.064908386,-0.223051606,0.445431806,0.240216086,0.084607235,-0.764662969,0.040584899,1
J,20202020,0.018518759,0.091918955,3.626743234,0.069924832,0.400687085,85950994.52,0.013162358,109.9611305,8.304044075,17.16968493,-0.508533802,0.622276285,99.38632659,3.302040446,0,2.270759819,6.289426706,0.734170846,1.65979088,29.89065421,64.56561747,116.8188162,46.75929616,9.51214483,7.129072961,0.028266341,0.030029161,0.075517995,0,0.063308985,0.992071432,-0.317132382,-0.104177578,5.55525586,-0.019288121,129216695,18036066288,10.57480389,2.064222603,5.49390258,0,0.050899905,0.055264203,0.088675565,0.67474166,0.070617839,12.6390265,167.1122028,-0.012864568,0.023656974,0.787800046,0.334999972,0.045059655,0.045059655,0.090550412,0.091097297,0.055504096,-0.271782811,-0.261867925,0.170600138,0.150822804,0.139250366,-0.423600069,-0.39659253,-0.262313591,-0.468425976,-0.449424758,-0.343420316,-0.195842867,-0.324866521,-0.247335725,-0.377750859,-0.155109362,-0.764662969,-0.635352599,0
COF/PJ,40202010,0.010015578,-0.044194107,-2.541810879,-0.093381884,-0.920109848,2327527.2,0.000520681,76.61857219,35.2120379,0,-0.508533802,1.48586932,41.40653429,26.40934816,3.433329944,0,24.20364392,1.745619556,11.14507521,98.8937409,916.6666667,1053.360019,124.9393498,80.59194566,0,0.025071531,0.344685987,0.459575752,0,,,0.474517836,1.953452328,22.45802437,0.003751162,398987722,8801669147,0,7.088495325,0,11.75400291,0.140574072,,,0.880737864,0.211377346,7.088495325,63.26087336,0.426114875,1.197159935,3.473190036,5.663615133,1.097173342,1.097173342,0.321327984,,,0.646468035,,,,,3,3,-0.535035906,2.96572736,-1.117028032,-0.32466003,-0.234063781,0.287771147,0.145449462,-3,3,3,0.072391239,0
MELI,25502020,0.053621282,0.042580419,0.97730084,-0.255737705,-0.250643204,629987267.5,0.024719509,158.9004037,10.00648876,59.76279126,0.582190959,3.870808205,143.9032777,3.654771905,0,4.990637208,20.02093835,11.96427554,31.10555655,60.94149854,187.1491202,218.671269,31.52214882,75.89914499,49.13805074,0.016713544,0.023000394,0.062973338,0.087891639,0.482856651,,3,-0.634278105,8.056662815,-0.020130175,50377981,59923600840,14.99712597,3.027776812,0,0,0.683393927,0.785052071,0.650582655,2.920075519,0.115942981,18.02490278,1205.62791,-0.744275491,0.00307258,0.133588126,0.026500781,0.016831673,0.016831673,0.015153599,0.533786005,0.489680988,,,,,0.008577521,-0.516495923,-0.433483838,0.974763962,-0.732668962,2.306550901,-0.138935454,-0.334054048,-0.127594663,-0.261691489,0.663658496,-0.920076753,-0.764662969,1.584667014,0
QSP/UN,25301040,0.012607218,0.008922366,0.652265906,-0.074975335,-0.341479973,29260,,16.9258543,5.624813395,4.143220866,-0.508533802,1.455388999,10.72750424,3.553353323,2.784929235,0.573536664,4.826477507,0.287989672,0.717579251,41.25072046,55.36311239,66.77809798,11.40634006,2.57925072,-0.409221902,0.053211359,0.209936424,0.332320797,0,,,0.229779392,-0.267610163,4.538487835,-0.01475236,346999525,24633496280,6.198350059,0.333902106,0.008645533,0,,0.082060597,0.094238947,3.679383527,0.311524407,6.532252165,110.3876945,-0.211219008,0.05005428,0.238425895,0.160675307,0.067988132,0.067988132,0.092016512,0.104778907,0.114274712,,0.123490635,0.099773985,0.028882906,0.098963289,-0.348639729,-0.323537313,-0.067469644,-0.129562337,-0.913552741,-0.069784493,0.102585346,0.723648363,-0.170007807,0.496772155,-0.587372032,0.934140962,0.072391239,0
HRI,20107010,0.038668529,0.057330887,1.457975015,0.738849961,1.369277323,39221830.62,0.022086215,71.86827006,13.27681191,11.00107852,-0.508533802,2.872691976,41.74610656,8.206018119,1.049342105,16.8453516,24.72780414,27.51597282,1.799342105,87.76973684,121.9046053,155.1842105,33.27960526,0.75,0.391447368,0.052879208,0.114181378,0.184738159,0,0.113458786,0.746715018,-0.520322031,-0.435161465,-2.78816868,0.07084604,29882873,4993129250,30.1221635,2.191512079,0,0,0.186460496,0.033276365,0.006580267,2.691410497,0.246577988,32.31367558,255.9090789,0.59749281,0.049111366,0.430117123,0.199171735,0.147990928,0.147990928,0.193390841,0.033669531,,1.216815412,1.180270477,0.484171636,0.057660924,,-0.362231782,-0.491179511,-0.647514697,-0.141666574,1.132577669,-0.159760212,0.09861168,0.440977421,1.289316445,0.191627856,-0.491914692,-0.49271056,-0.566361898,0
INTC,45301020,0.022837412,0.003755477,0.297070235,-0.22991098,-0.781247317,1718321790,0.013379498,18.98547581,4.71973873,5.542467616,2.034981831,0.237937789,11.27613258,6.01342008,1.397450231,2.989604506,7.414444545,4.730176116,1.085707329,7.983442902,17.82809837,42.94034575,25.11224738,9.421962503,8.094959825,0.140041259,0.316737918,0.248597337,0.204958909,0.077256329,0.252027918,-0.006452223,0.189400334,2.684268429,0.077529689,4088661122,1.96705E+11,7.709343236,0.692404492,0,0,0.020076011,0.050693347,0.075663402,0.361144508,0.239461645,8.401747728,47.75718773,1.19601439,0.124993142,0.394626394,0.521975626,0.154114416,0.154114416,0.174636203,0.091167509,0.088889489,0.351457057,0.078798459,0.107525679,0.271669253,0.211619019,-0.459012563,1.054861365,3,0.832431891,-0.110357828,-0.371979931,1.141369602,0.410004453,1.403262629,0.248123887,0.308523225,0.493182421,-1.136178412,0
OTIS,20106020,0.016219475,-0.023229246,-0.848153699,0.094614001,0.519607958,203307985.5,0.012459172,33.2815827,5.016272272,4.758391182,-0.368838638,0.295618183,27.79994681,2.906028055,0.949400457,0.465363625,3.883304028,0.330362421,0.11924246,16.55365911,34.45405658,27.57774141,-11.75824176,7.191956979,3.745616086,0.105375854,0.087316402,0.150722167,0.011256769,,,0.073674957,0.164326606,3.552941607,-0.023457815,422800000,32534460000,5.481635897,1.28900733,4.881926584,0,0.097499879,,,,,6.770643227,91.31287117,-0.030754523,0.037765147,0.432509197,-0.152803662,0.05046529,0.05046529,0.087987566,,,0.2054382,,,,,-0.421104311,-0.427662124,0.165871969,-0.2873186,-0.629946502,3,0.72665213,1.41E-16,-0.318422755,0.187820025,-1.288546507,-0.230385227,0.072391239,0
ASAN,45103010,0.069866271,-0.296042924,-4.029070067,0.354322581,0.792386908,238793606.3,0.196012208,2.137115528,-1.492875816,3.410000839,3,0.110640704,3.58306798,-1.629793526,0,0.046923364,-0.459687959,0.249677398,0.087038173,1.296630832,2.684637341,3.772161016,1.087523675,1.664742444,0.833387574,-0.432058313,-0.762613674,-0.698547082,0.53638409,,,0.011562066,0.024848063,-0.709365357,-0.244005535,186429418,9783815857,-1.445952452,0.017885124,0,0,,,,1.272311617,-1.498628088,-1.428067328,52.19892656,-1.254236601,-0.031055517,0.040722476,0.020722631,-0.008759298,-0.008759298,-0.027211649,,,,,,,,-0.545120389,-0.521829108,-0.506029863,-1.170773179,3,-0.288999006,-3,-2.943732025,-3,0.81148698,-0.934404493,-0.764662969,0.072391239,0
ROK,20104010,0.017099763,0.042010866,1.956846117,0.085070903,0.475885168,180141650.1,0.01929265,62.49590448,9.704811486,15.02415754,-0.508533802,0.925245398,50.90217277,5.50771252,4.341403559,1.888920227,6.359015867,1.281984602,6.21263877,32.05977797,66.48676345,91.50725875,22.47822374,3.91118702,2.197267293,0.060188805,0.088129175,0.155287159,0,0.07979215,0.666219805,-0.268569691,-0.737509976,5.077031265,0.004706526,116261568,32556726887,11.59373171,0.081329443,2.542271563,0,0.158601453,0.040784783,0.044560529,1.702644176,0.245024366,11.67506116,316.9335013,-0.480465479,0.019668295,0.223175747,0.08027077,0.022708338,0.022708338,0.04169218,0.055336253,0.060722596,-0.594664969,-0.04757836,-0.114177048,0.147944015,-0.016869732,-0.49245771,-0.43689771,0.166529583,-0.519628871,-0.560833198,-0.249808177,0.186059599,0.434215479,0.161736982,0.521048152,-0.786746458,-0.093308527,-0.802480706,0
WCN/,20201050,0.012812209,0.076075583,4.107460967,0.222527998,1.284404815,58045133.47,,24.54349173,4.346893106,2.370063694,-0.508533802,0.619912927,16.91577407,2.446552477,0.865288385,3.280824545,6.665897265,3.065239575,0.243291558,22.93115299,33.34593024,59.38627914,26.02243018,1.507996194,0.597720767,0.041197268,0.099682331,0.177109808,0,0.087360769,0.923297823,0.039528793,0.289439925,3.60065769,-0.01943387,257096408,44948165011,7.627717651,0.616627231,0.017918717,0,0.177291013,0.08681469,0.088777392,0.890556508,0.094017064,8.244344882,196.5143671,-0.418809039,0.013993894,0.140384898,0.148844193,0.03812788,0.03812788,0.047156351,0.085181937,0.093830565,1.908229312,0.052455488,0.057061421,-0.014811416,0.236279356,-0.507465236,-0.395027255,0.53248977,-0.592471459,-0.897458431,-0.323765836,-0.041144496,-0.223024401,-0.24982053,0.652839032,-0.616708955,-0.550338781,-0.564414357,0
